藏,书名,题材,朝代,页数,今译状态,source_url,复核说明,语体,语体依据
子藏,孙公谈圃,笔记小说,宋,2,无,无,仅原文无白话今译,,
子藏,宋稗类钞,笔记小说,清,23,无,无,仅点校本无白话今译,,
子藏,宜斋野乘,笔记小说,宋,2,无,无,仅原文无白话译注,,
子藏,客座偶谈,笔记小说,清,2,无,无,仅原文无白话今译,,
子藏,客座赘语,笔记小说,明,20,无,无,上海古籍点校注本非白话译,,
子藏,客窗闲话,笔记小说,清,15,无,无,仅原文无白话今译,,
子藏,客窗闲话续集,笔记小说,清,3,无,无,仅原文无白话今译,,
子藏,宣室志,笔记小说,隋唐,6,无,无,中华书局点校注本非白话译,,
集藏,续廉明公案传,话本拟话本,明,5,无,无,仅古本无确证今译,文言,判词“审得贡常货财屡空，秉彝未丧”典型文言
集藏,花案奇闻,话本拟话本,清,7,本身白话_无需今译,无,冷门话本未见今译,白话,“你这大胆婆娘，干得好风流事”叙述口语
集藏,草木传草木春秋药绘图,话本拟话本,清,1,浅近文言_基本可读_待定,无,冷门中药小说无今译,浅近文言,戏曲科白夹大量药名隐语，“割了他灵仙皮补阴益肾”费解
集藏,三国志平话,话本拟话本,元,13,本身白话_无需今译,无,仅校注本未见今译,浅近文言,多“曰”，但“哥哥错矣！”“我与一百斤大刀”可读
集藏,三教偶拈,话本拟话本,明,11,本身白话_无需今译,无,冯梦龙辑未见今译,浅近文言,夹偈语，但“道济疯了”“好耍好耍”叙事可读
集藏,二刻醒世恒言,话本拟话本,清,9,本身白话_无需今译,无,未见现代今译本,白话,“我去，我去！”“甚的喜事”口语化
集藏,二荷花史,话本拟话本,清,9,浅近文言_基本可读_待定,无,仅薛汕校订非今译,白话,粤语木鱼书“你系咁心肠”“做乜嘢”方言费解
集藏,云仙笑,话本拟话本,清,5,本身白话_无需今译,无,未见现代今译本,白话,“我们是都督老爷家里”“你意下如何”口语
集藏,五色石,话本拟话本,清,9,本身白话_无需今译,无,清白话短篇无今译,浅近文言,夹文言对答，但“你既往北京纳监，如何倒走回来”可读
集藏,五鼠闹东京,话本拟话本,清,3,本身白话_无需今译,无,评书段落未见今译,白话,“天将晚，快行”“早是这人点化我也”叙述白话
集藏,俗话倾谈,话本拟话本,清,8,浅近文言_基本可读_待定,无,粤语白话无今译本,白话,粤语“你地出来处世”“唔知点样解”方言较多
集藏,全相平话,话本拟话本,元,24,本身白话_无需今译,无,仅校注本未见今译,浅近文言,多“曰”，但“怎生处置？”“咱无罪”叙事可懂
集藏,全相平话三国志至治新刊,话本拟话本,元,7,本身白话_无需今译,无,仅校注本未见今译,浅近文言,“哥哥错矣！”“我与一百斤大刀”叙述可读
集藏,八洞天,话本拟话本,清,10,本身白话_无需今译,无,仅见原文及电子重印本,白话,“你道为着什来？”“哪知岑金反没福消受”口语
集藏,前汉书平话,话本拟话本,元,7,本身白话_无需今译,无,仅2018整理本非白话译,浅近文言,多“曰”，但“此羹甚肉？”“尔真乃无道之王”可读
集藏,包公案,话本拟话本,明,35,本身白话_无需今译,无,白话原著未见专门今译,浅近文言,多“曰”“拯道”，但“此叶亦有名否？”叙事可懂
集藏,包公案之百家公案,话本拟话本,明,17,本身白话_无需今译,无,白话原著未见专门今译,浅近文言,“你作经纪，曾买哪一路布？”对答尚可读
集藏,十二楼,话本拟话本,清,21,本身白话_无需今译,无,李渔白话原著仅见校点本,白话,“你是个韵友，我也是个趣人”“怎么敢回避老爷”口语
集藏,双灯记,话本拟话本,清,2,本身白话_无需今译,无,未见今译版本,白话,“爹爹万福”“别哭了，俺老爷准你逛灯去呢”口语
集藏,薛仁贵征辽事略,话本拟话本,元,4,浅近文言_基本可读_待定,无,仅赵万里校注本无今译,浅近文言,对答多文言“身居何职”“惟命是听”，叙事偏难
集藏,西湖二集,话本拟话本,明,19,本身白话_无需今译,无,仅古文本未见今译,白话,“好看不中吃，要他何用？”“怨怅恁的”口语化
集藏,警寤钟,话本拟话本,清,5,本身白话_无需今译,无,仅原文电子版无今译,白话,“造化，造化！”“你既做贼，我亦做贼”口语
集藏,训世评话,话本拟话本,明,4,本身白话_无需今译,无,仅汪维辉点校无今译,浅近文言,文白对照，白话段“你怎么不种菜与人吃”可读
集藏,豆棚闲话,话本拟话本,清,4,浅近文言_基本可读_待定,无,仅简体本无今译,浅近文言,总评“举世佞佛，孰砥狂澜”议论文言较多偏难
集藏,贪欣误,话本拟话本,明,7,无,无,未检索到今译本,文言,通篇五言诗“纳吉展多仪”“覆盆不见察”及判词文言
集藏,跻春台,话本拟话本,清,57,本身白话_无需今译,无,仅钟力生校注非今译,白话,“歇不到了，到别处去”“你才唠叨”口语对话
集藏,连城璧,话本拟话本,清,15,本身白话_无需今译,无,李渔白话短篇非今译,白话,“要知山下路，须问过来人”“怕挣不出这些银子来”口语
集藏,连城璧外编,话本拟话本,清,6,本身白话_无需今译,无,李渔白话短篇非今译,白话,同上书，“好手段，倒不晓得你这等聪明”口语
集藏,郭公案,话本拟话本,明,11,浅近文言_基本可读_待定,无,原已白话未见今译,浅近文言,诉状告状文言“诉为分豁事”“焉知别处谋死”偏难
集藏,醉醒石,话本拟话本,明,8,浅近文言_基本可读_待定,无,拟话本仅古文无今译,浅近文言,议论“器小仅斗筲，毒甚似蜂虿”“惟逞一时心”偏难
集藏,醒梦骈言,话本拟话本,清,22,本身白话_无需今译,无,仅排印影印本无今译,白话,“可霎作怪”“你何不也习医”叙述白话顺畅
子藏,详刑公案,话本拟话本,明,3,浅近文言_基本可读_待定,无,未见现代今译整理本,浅近文言,叙事白话但夹密判文「淫欲迷心，贯盈极恶」「驾言秃仙送子」
集藏,廉明公案,话本拟话本,明,3,浅近文言_基本可读_待定,无,仅明刻原文未见今译,浅近文言,状词「贼风四起」「猛兽中之穷奇，蛰虫中之虺」皆文言
集藏,廿一史弹词,话本拟话本,明,32,无,无,仅张三异古注非今译,文言,「佛者，夷狄之一法耳」「运祚不长」整段奏疏皆典型文言
集藏,戏中戏,话本拟话本,清,3,本身白话_无需今译,无,仅原文电子版未见今译,白话,「快些开门！待我进来」「待我看来」口语化对白顺畅
集藏,敦煌变文选,话本拟话本,隋唐,16,无,无,仅校注选注非全文今译,文言,「伏原慈悲，莫违所请」「忽然腾空而去，莫知所在」
集藏,新民公案,话本拟话本,明,8,浅近文言_基本可读_待定,无,明代公案原文未见今译,浅近文言,叙事偏白话，但夹状词「告为剿贼捞尸事」「咸称道不拾遗」
集藏,新编五代史平话,话本拟话本,宋,22,浅近文言_基本可读_待定,无,仅原文电子版未见今译,浅近文言,「公军未至，而敌已先遁，是畏公之威声也」半文半白
集藏,无声戏,话本拟话本,清,8,本身白话_无需今译,无,仅原文电子版未见今译,白话,「没有一个不来」「打扮得妖妖娆娆」白话叙述流畅
集藏,明刻话本四种,话本拟话本,明,3,本身白话_无需今译,无,仅原文整理本未见今译,白话,「这又是甚的意思」「包你中式便了」口语对白
集藏,锦绣衣,话本拟话本,清,4,本身白话_无需今译,无,仅齐鲁稀见小说影印，无白话译注,白话,「不好了，我家的鸡儿落粪了，快捞，快捞」纯口语
集藏,闪电窗,话本拟话本,清,3,本身白话_无需今译,无,未检得今译或校注信息,白话,「你若小心听用」「欢天喜地的磕了头」白话叙述
集藏,雨花香,话本拟话本,清,8,本身白话_无需今译,无,话本大系仅校点，无白话今译,白话,「眉来眼去，甚是欢喜」「你须要存些体面」口语化
集藏,龙图公案,话本拟话本,明,8,浅近文言_基本可读_待定,无,即包公案，仅原文本无今译,浅近文言,叙事白话夹文言「岂无见知者」「冤始雪」，乌盆段较白
集藏,四巧说,话本拟话本,清,8,本身白话_无需今译,无,未见今译或校注本,白话,「不想母亲一病至此」「你是个天性纯孝的」对白白话
集藏,大唐秦王词话,话本拟话本,明,38,浅近文言_基本可读_待定,无,未见现代今译本,浅近文言,夹大段兵法韵文「用兵之法如作文，纵横变化麾三军」
集藏,天凑巧,话本拟话本,清,3,本身白话_无需今译,无,未见今译或校注本,白话,「天下有这等秀才」「快取酒来」叙述口语流畅
集藏,娱目醒心编,话本拟话本,清,8,本身白话_无需今译,无,未见今译或校注本,白话,「不必推辞，作速去罢」「忙跪下叩了无数头」白话
集藏,峥霄馆评定通俗演义型世言,话本拟话本,明,32,浅近文言_基本可读_待定,无,未见现代今译本,浅近文言,「处世，不妨傲世，却不可为世傲」夹文言议论稍费力
集藏,七国春秋平话,话本拟话本,元,4,浅近文言_基本可读_待定,无,仅整理本，无白话今译,浅近文言,「取下七十一城，偏即墨难打」半文半白，夹文言诏书
集藏,万锦情林,话本拟话本,明,39,无,无,仅见原文，无校点今译本,文言,「自是而情已溢矣」「请刻韵」对白叙述皆文言夹大量词赋
史藏,明镜公案,话本拟话本,明,6,浅近文言_基本可读_待定,无,明代白话原作无现代今译,浅近文言,对白白话但夹状词「为枭子不孝事」「枭羽才长，辄便食母」
史藏,大宋宣和遗事,话本拟话本,宋,6,浅近文言_基本可读_待定,无,仅标点排印本,浅近文言,「冷光万顷，清寒袭人」「兴废分已定，盖不由人」半文言
史藏,律条公案,话本拟话本,明,3,无,无,仅网络译文无出版今译,文言,「囚挛文焕于幽室，受用死路三条」「柔亦不饵，刚亦不吐」
史藏,醉翁谈录,话本拟话本,宋,3,无,无,仅原文及聚合站无白话译注,文言,「其香化为白蝶数万，竟天而去」典型笔记文言
史藏,鼎镌国朝名公神断详刑公案,话本拟话本,明,5,浅近文言_基本可读_待定,无,仅原文阅读无今译,浅近文言,夹判文「淫欲迷心，贯盈极恶」状词「割襟指腹为婚」
集藏,桃花庵鼓词,话本拟话本,清,41,本身白话_无需今译,无,鼓词冷门未见今译本,白话,「我儿，此处并无他人，坐下」「你且莫要强辩」口语
集藏,武王伐纣平话 吕望兴周,话本拟话本,元,27,浅近文言_基本可读_待定,无,仅影印电子本未见今译,浅近文言,「临大节而不可夺也」「敕令往少阳宫」半文半白叙事
集藏,毛公案,话本拟话本,明,3,本身白话_无需今译,无,仅电子本未见整理今译,白话,「天大的官司，当用磨扇的银子」「俺弟兄二人」白话对白
集藏,海公案,话本拟话本,明,40,本身白话_无需今译,无,仅电子本未见整理今译,白话,「此计甚妙！然哪得其人为我行此妙计」对白偏白话
集藏,海刚峰先生居官公案传,话本拟话本,明,9,本身白话_无需今译,无,仅电子本未见整理今译,白话,「不听我言，遭此毒手」「莫非今日日子吉利」叙述白话
集藏,清夜钟,话本拟话本,清,7,本身白话_无需今译,无,仅人文等校点残本非今译,白话,「嫖了你家本钱来？偷了你家妆奁来」纯口语市井
集藏,清平山堂话本,话本拟话本,明,28,浅近文言_基本可读_待定,无,石昌渝校注本系点校非今译,浅近文言,赵象一段「相携就寝，尽缱绻之意焉」文言，后半转白话
集藏,清风闸,话本拟话本,清,9,本身白话_无需今译,无,仅见原文及在线阅读,白话,「我的房子不租了，要悔交了」「该死的东西」市井白话
集藏,炎凉岸,话本拟话本,清,3,本身白话_无需今译,无,未见今译版本,白话,「寻着了吗」「我家田地卖尽」对白白话，夹景物骈文
集藏,照世杯,话本拟话本,清,3,本身白话_无需今译,无,仅见原文未见今译,白话,「我的儿子又没有大病」「成甚么体统」口语对白流畅
集藏,熊龙峰小说四种,话本拟话本,明,5,浅近文言_基本可读_待定,无,仅校点本无今译,浅近文言,「我万里无家，四海一身，与我结为兄妹，何如」文言对白夹大量诗词
集藏,珍珠舶,话本拟话本,清,12,本身白话_无需今译,无,仅影印校点本无今译,白话,「夜深了，丘家伯伯你来做甚么」「拳头上立得人起」白话
集藏,百花弹词,话本拟话本,清,1,无,无,未见今译版本,文言,「妾间关万里，所以忍辱而至此者」「监者大惊，急掩其口」文言叙事
集藏,石点头,话本拟话本,明,11,本身白话_无需今译,无,未见明确今译本,白话,「迷恋花酒，今日游湖，明日看潮」白话夹易义文言段
集藏,秦并六国平话,话本拟话本,元,11,本身白话_无需今译,无,仅原文影印无今译,浅近文言,「话说王翦大怒」「燕王大悦曰」夹白叙战，略费力可读
史藏,魂南记,历史纪事,明,2,无,无,历史纪事补录,,
史藏,鸦片事略,历史纪事,清,5,确认有今译,https://www.wenyanguji.com/shi/yapianshilue,【可信站标白话全译·反爬未实地核】文言古籍网标全文翻译白话文，403反爬,,
史藏,鹿樵纪闻,历史纪事,清,10,确认有今译,http://ab.newdu.com/book/mb1210.html,【可信站标白话全译·反爬未实地核】国学典籍网标白话全本全文翻译，证书反爬,,
史藏,龙飞录,历史纪事,明,1,无,无,历史纪事补录,,
史藏,史记,历史纪事,汉,61,确认有今译,https://www.cp.com.cn/book/d756ba6e-c.html,历史纪事补录,,
史藏,史记四库,历史纪事,汉,76,确认有今译,https://www.cp.com.cn/book/d756ba6e-c.html,历史纪事补录,,
史藏,吴越春秋,历史纪事,汉,1,确认有今译,https://m.qidian.com/book/1015736025/,历史纪事补录,,
史藏,越绝书,历史纪事,汉,8,确认有今译,https://ywh.usx.edu.cn/info/1016/1547.htm,历史纪事补录,,
子藏,先拨志始,历史纪事,明,14,无,无,历史纪事补录,,
子藏,出劫纪略,历史纪事,清,2,无,无,历史纪事补录,,
子藏,满清外史,历史纪事,民国,5,无,无,历史纪事补录,,
子藏,献帝春秋,历史纪事,魏晋南北朝,1,确认有今译,https://www.wenyanguji.com/shi/xiandichunqiu,【可信站标白话全译·反爬未实地核】文言古籍网标全文翻译白话文，反爬待核,,
子藏,王阳明靖乱录,历史纪事,明,15,确认有今译,https://weread.qq.com/web/reader/bf0321305c0107bf0f7453c,历史纪事补录,,
子藏,甲申闻见二录补遗,历史纪事,清,1,无,无,历史纪事补录,,
子藏,述庵秘录,历史纪事,清,1,无,无,历史纪事补录,,
子藏,靖乱录,历史纪事,明,35,确认有今译,https://book.qidian.com/info/1001554752/,历史纪事补录,,
子藏,靖康稗史笺证,历史纪事,宋,38,确认有今译,https://www.wenyanguji.com/shi/jingkangbaishijianzheng,历史纪事补录,,
集藏,瀛海偕亡记,历史纪事,清,7,无,无,历史纪事补录,,
集藏,元朝秘史,历史纪事,明,6,确认有今译,https://www.wenyanguji.com/shi/yuanchaomishi,历史纪事补录,,
史藏,帝鉴图说,历史纪事,明,6,确认有今译,https://www.amazon.com/%E5%B8%9D%E9%89%B4%E5%9B%BE%E8%AF%B4-%E6%98%8E%E6%9C%9D%E5%86%85%E9%98%81%E9%A6%96%E8%BE%85%E5%BC%A0%E5%B1%85%E6%AD%A3%E4%B8%BA%E5%B9%BC%E5%B9%B4%E7%9A%87%E5%B8%9D%E7%BC%96%E6%92%B0%E7%9A%84%E5%B8%9D%E7%8E%8B%E6%95%99%E7%A7%91%E4%B9%A6-%EF%BC%88%E6%98%8E%EF%BC%89%E5%BC%A0%E5%B1%85%E6%AD%A3%E7%AD%89%E7%BC%96%E8%91%97-ebook/dp/B09SB4FSLY,历史纪事补录,,
史藏,战国策,历史纪事,汉,14,确认有今译,https://www.dedao.cn/ebook/detail?id=Lk89Yv4kyM12eaG795DmKAponOvLVWvbvBWZzdbYxN84JQR6XgEqBPljrbpzARlB,历史纪事补录,,
史藏,扬州十日记,历史纪事,清,1,确认有今译,http://www.ziyexing.com/files-5/guwen/guwen-17.htm,历史纪事补录,,
