藏,书名,题材,朝代,页数,推荐优先级,知名度,理由
子藏,友会谈丛,笔记小说,宋,1,低,低,宋代谈丛残篇，篇幅极短
子藏,双槐岁钞,笔记小说,明,7,低,低,明代朝野掌故，偏专门
子藏,只麈谭,笔记小说,明,2,低,低,清谈杂记，小众
子藏,吕氏杂记,笔记小说,宋,2,低,低,宋代杂记，小众
子藏,君子堂日询手镜,笔记小说,明,1,低,低,广西风物日记，偏地方专门
子藏,吴中故语,笔记小说,明,1,低,低,吴地旧事，篇幅极短
子藏,吴乘窃笔,笔记小说,明,2,低,低,地方轶事杂记，小众
子藏,嘉祐杂志,笔记小说,宋,8,低,低,宋代朝野杂记，偏专门
子藏,国老谈苑,笔记小说,宋,2,低,低,宋初名臣轶事，偏专门
子藏,埋愁室丛话,笔记小说,清,1,低,低,丛话杂谈，篇幅极短
子藏,天史,笔记小说,明,9,低,低,因果报应类编，说教味重
子藏,孙公谈圃,笔记小说,宋,2,低,低,宋代谈圃杂记，小众
子藏,宜斋野乘,笔记小说,宋,2,低,低,宋代野史杂记，小众
子藏,客座偶谈,笔记小说,清,2,低,低,清代闲谈杂记，小众
子藏,对山余墨,笔记小说,清,2,低,低,清代杂记，小众
子藏,小螺庵病榻忆语,笔记小说,清,1,低,低,悼亡忆语小品，篇幅极短
子藏,尚书故实,笔记小说,隋唐,1,低,低,典故旧事残篇，篇幅极短
子藏,山公九原,笔记小说,明,1,低,低,冷僻小记，篇幅极短
子藏,山居新话,笔记小说,元,3,低,低,元代见闻杂记，小众
子藏,岚斋集,笔记小说,隋唐,1,低,低,唐代杂记残篇，篇幅极短
子藏,师友谈记,笔记小说,宋,1,低,低,师友言论辑录，篇幅极短
子藏,广客谈,笔记小说,元,1,低,低,元代杂谈，篇幅极短
子藏,异闻杂录,笔记小说,清,3,低,低,异闻杂抄，小众
子藏,异闻记,笔记小说,魏晋南北朝,1,低,低,志怪残篇，篇幅极短
子藏,张太史明道杂志,笔记小说,宋,1,低,低,宋代杂志残篇，篇幅极短
子藏,张氏可书,笔记小说,宋,1,低,低,宋代琐记，篇幅极短
子藏,御制广寒殿记,笔记小说,明,1,低,低,帝王题记，篇幅极短
子藏,御制纪梦 ,笔记小说,明,1,低,低,帝王纪梦小文，篇幅极短
子藏,思无邪小记,笔记小说,清,6,低,低,艳情考辨小记，偏专门小众
子藏,悔逸斋笔乘,笔记小说,清,3,低,低,清末笔记，小众
子藏,故宫漫载,笔记小说,民国,1,低,低,故宫见闻小记，篇幅极短
子藏,方洲杂言,笔记小说,明,1,低,低,明代杂言，篇幅极短
子藏,日闻录,笔记小说,元,1,低,低,元代见闻杂记，篇幅极短
子藏,春明退朝录,笔记小说,宋,3,低,低,宋代朝章典故，偏专门
子藏,机警,笔记小说,明,1,低,低,机智故事小辑，篇幅极短
子藏,杌近志,笔记小说,明,2,低,低,冷僻杂记，小众
子藏,枫窗小牍,笔记小说,宋,1,低,低,宋代琐记，篇幅极短
子藏,梼杌近志,笔记小说,明,2,低,低,冷僻杂记，小众
子藏,江邻幾杂志,笔记小说,宋,8,低,低,宋代朝野杂记，偏专门
子藏,泾林续记,笔记小说,明,1,低,低,明代见闻小记，篇幅极短
子藏,海陬冶游录,笔记小说,清,2,低,低,上海风月杂记，偏地方小众
子藏,渔樵闲话录,笔记小说,宋,1,低,低,渔樵问答小品，篇幅极短
子藏,温公琐语,笔记小说,宋,1,低,低,司马光琐记残篇，篇幅极短
子藏,游宦纪闻,笔记小说,宋,3,低,低,张世南宦游见闻，偏专门
子藏,湖山叙游,笔记小说,清,1,低,低,游记小品，篇幅极短
子藏,湘烟小录,笔记小说,清,8,低,低,悼亡忆语小录，偏小众
子藏,溪山余话,笔记小说,明,1,低,低,明代杂记，篇幅极短
子藏,漱华随笔,笔记小说,清,3,低,低,清代读书随笔，小众
子藏,潮嘉风月,笔记小说,清,1,低,低,潮州风月杂记，偏地方小众
子藏,燕台花事录,笔记小说,清,1,低,低,北京风月杂记，偏地方小众
子藏,燕子春秋,笔记小说,清,3,低,低,风月杂记，小众
子藏,燕闲录,笔记小说,明,1,低,低,明代闲录残篇，篇幅极短
子藏,物犹如此,笔记小说,清,18,低,低,劝善戒杀类编，说教味重
子藏,玉堂嘉话,笔记小说,元,5,低,低,元代翰林杂记，偏专门
子藏,王文正笔录,笔记小说,宋,1,低,低,王曾笔录残篇，篇幅极短
子藏,王氏谈录,笔记小说,宋,3,低,低,王洙谈论辑录，小众
子藏,王氏谈録,笔记小说,宋,6,低,低,王洙谈论辑录，与王氏谈录同书小众
子藏,珍席放谈,笔记小说,宋,2,低,低,宋代闲谈杂记，小众
子藏,珠江名花小传,笔记小说,清,1,低,低,青楼名妓琐记篇幅极短，小众且无故事性
子藏,琅琊漫抄,笔记小说,明,1,低,低,明代杂闻残篇，无故事性且罕见
子藏,甲申杂记,笔记小说,宋,1,低,低,宋代朝野杂记残篇，偏史料无故事性
子藏,画墁录,笔记小说,宋,3,低,低,宋代琐闻杂录，专门冷僻
子藏,番禺杂记,笔记小说,宋,1,低,低,岭南风物残篇，地方志性质无故事
子藏,石屋余渖,笔记小说,民国,12,低,低,民国掌故笔记，专门偏史料
子藏,石屋续渖,笔记小说,民国,5,低,低,民国掌故续编，专门偏史料
子藏,石林燕语,笔记小说,宋,6,低,低,叶梦得记典章掌故，偏考据少故事
子藏,研北杂志,笔记小说,元,9,低,低,元代文人杂记，偏考据冷僻
子藏,碧云騢,笔记小说,宋,1,低,低,宋代讥评朝臣残篇，专门无故事
子藏,祐山杂说,笔记小说,明,2,低,低,明代杂说短篇，冷僻无知名度
子藏,秦鬟楼谈录,笔记小说,清,1,低,低,清代谈录残篇，冷僻无故事性
子藏,窥天外乘,笔记小说,明,1,低,低,明代杂记残篇，冷僻无故事
子藏,竹西花事小录,笔记小说,清,2,低,低,扬州青楼琐记，小众无大众吸引力
子藏,竹间十日话,笔记小说,民国,4,低,低,民国地方掌故，专门冷僻
子藏,竹间续话,笔记小说,民国,5,低,低,民国地方掌故续编，专门冷僻
子藏,笔梦叙,笔记小说,清,1,低,低,清代琐记残篇，冷僻无知名度
子藏,笔记,笔记小说,不详,4,低,低,无名氏杂记，来历不详无故事性
子藏,笔记-明-陈继儒,笔记小说,明,6,低,低,陈继儒杂记小品，偏清言少故事
子藏,筠廊二笔,笔记小说,清,2,低,低,清代笔记续篇，冷僻无知名度
子藏,筠廊偶笔,笔记小说,清,4,低,低,清代杂记偶笔，冷僻无故事性
子藏,绀珠集,笔记小说,宋,54,低,低,宋代类编小说摘抄，资料汇编少故事
子藏,续仙传,笔记小说,五代,2,低,低,道教神仙传记，说教味重少故事
子藏,续墨客挥犀,笔记小说,宋,4,低,低,宋代杂记续编，冷僻偏考据
子藏,续湘山野录,笔记小说,宋,3,低,低,宋代野史掌故续编，偏史料
子藏,网庐漫墨,笔记小说,民国,1,低,低,民国杂墨残篇，冷僻无故事
子藏,耄余杂识,笔记小说,明,2,低,低,明代老年杂识，冷僻无故事
子藏,耆旧续闻,笔记小说,宋,3,低,低,宋代故老见闻，偏史料少故事
子藏,耳目记,笔记小说,隋唐,1,低,低,唐代见闻残篇，冷僻无故事性
子藏,能改斋漫录,笔记小说,宋,29,低,低,吴曾考证杂录，偏考据无故事性
子藏,芦浦笔记,笔记小说,宋,4,低,低,宋代考据杂记，专门冷僻
子藏,花底拾遗,笔记小说,隋唐,1,低,低,唐代琐记残篇，冷僻无故事
子藏,花烛闲谈,笔记小说,清,1,低,低,清代婚俗闲谈残篇，冷僻无故事
子藏,花里活,笔记小说,清,4,低,低,清代花卉品评，专门无故事性
子藏,苇航纪谈,笔记小说,宋,1,低,低,宋代杂谈残篇，冷僻无知名度
子藏,苌楚斋三笔,笔记小说,民国,12,低,低,刘声木掌故笔记，偏史料考据
子藏,苌楚斋五笔,笔记小说,民国,10,低,低,刘声木掌故笔记，偏史料考据
子藏,苌楚斋四笔,笔记小说,民国,10,低,低,刘声木掌故笔记，偏史料考据
子藏,苌楚斋续笔,笔记小说,民国,19,低,低,刘声木掌故笔记，偏史料考据
子藏,苌楚斋随笔,笔记小说,民国,12,低,低,刘声木掌故笔记，偏史料考据
子藏,苏谈,笔记小说,明,4,低,低,苏州地方杂谈，地方志性质少故事
子藏,蒙斋笔谈,笔记小说,宋,1,低,低,宋代笔谈残篇，冷僻无故事
子藏,藏一话腴,笔记小说,宋,2,低,低,宋代杂记话腴，冷僻偏考据
子藏,西堂日记,笔记小说,明,1,低,低,明代日记残篇，冷僻无故事性
子藏,西征随笔,笔记小说,清,3,低,低,清代行旅随笔，偏纪实少故事
子藏,西斋话记,笔记小说,宋,2,低,低,宋代话记残篇，冷僻无知名度
子藏,西湖小史,笔记小说,清,1,低,低,西湖小史残篇，偏地志少故事
子藏,西湖杂记,笔记小说,明,1,低,低,西湖杂记残篇，偏地志无故事
子藏,西轩客谈,笔记小说,宋,1,低,低,宋代客谈残篇，冷僻无知名度
子藏,觚不觚录,笔记小说,明,1,低,低,王世贞记典制变迁，偏史论少故事
子藏,记事珠,笔记小说,隋唐,3,低,低,唐代琐记杂事，冷僻无故事性
子藏,诚斋杂记,笔记小说,元,3,低,低,元代杂记摘录，冷僻偏汇编
子藏,谈渊,笔记小说,宋,1,低,低,宋代谈渊残篇，冷僻无故事
子藏,谈美人,笔记小说,清,1,低,低,清代品评美人短篇，小众无故事性
子藏,谈苑,笔记小说,宋,3,低,低,宋代轶闻杂谈，偏掌故少故事
子藏,谈辂,笔记小说,明,1,低,低,明代杂谈残篇，冷僻无知名度
子藏,谏书稀庵笔记,笔记小说,民国,4,低,低,民国杂记笔记，冷僻无故事
子藏,谷山笔麈,笔记小说,明,17,低,低,于慎行明代杂记，偏史论考据
子藏,贡愚录,笔记小说,清,1,低,低,清代杂录残篇，冷僻无知名度
子藏,贤博编,笔记小说,明,9,低,低,明代见闻杂编，偏掌故少故事
子藏,贤弈编,笔记小说,明,5,低,低,明代格言杂编，说教味偏专门
子藏,贤识录,笔记小说,明,1,低,低,明代见闻残篇，冷僻无故事
子藏,贵耳集,笔记小说,宋,4,低,低,张端义宋代杂记，偏掌故考据
子藏,贾氏谭录,笔记小说,宋,1,低,低,宋代谭录残篇，冷僻无故事性
子藏,赏心乐事,笔记小说,宋,2,低,低,张鎡园林游赏记，专门无故事
子藏,辨疑志,笔记小说,隋唐,1,低,低,唐代辨疑残篇，冷僻无故事
子藏,过庭录,笔记小说,宋,2,低,低,宋代家训杂记，偏掌故少故事
子藏,遂昌杂录,笔记小说,元,1,低,低,元代杂录残篇，冷僻无故事性
子藏,道山清话,笔记小说,宋,2,低,低,宋代清谈杂记，偏掌故少故事
子藏,避暑录话,笔记小说,宋,4,低,低,叶梦得避暑杂谈，偏考据少故事
子藏,郡阁雅言,笔记小说,五代,1,低,低,五代诗话残篇，偏诗评无故事
子藏,郴行录,笔记小说,宋,2,低,低,宋代行旅记，偏纪行少故事
子藏,都公谭纂,笔记小说,明,2,低,低,都穆杂谈辑录，冷僻少故事
子藏,醴泉笔录,笔记小说,宋,5,低,低,宋代笔录残编，冷僻无故事
子藏,采芹录,笔记小说,明,3,低,低,明代杂录，冷僻偏考据
子藏,野老纪闻,笔记小说,宋,1,低,低,宋代纪闻残篇，冷僻无故事性
子藏,金华子杂编,笔记小说,五代,2,低,低,五代轶事杂编，偏掌故少故事
子藏,金川妖姬志,笔记小说,清,1,低,低,清代妖姬志短篇，小众无知名度
子藏,金璧故事,笔记小说,明,3,低,低,明代典故辑录，资料汇编少故事
子藏,钗小志,笔记小说,隋唐,2,低,低,妇女妆饰琐记，专门无故事性
子藏,钱氏私志,笔记小说,宋,1,低,低,宋代家族私记残篇，冷僻无故事
子藏,长水日抄,笔记小说,明,1,低,低,明代日抄残篇，冷僻无故事性
子藏,闲中今古录摘抄,笔记小说,明,1,低,低,明代古录摘抄残篇，偏汇编无故事
子藏,闲居录,笔记小说,元,3,低,低,元代闲居杂录，冷僻少故事
子藏,闲燕常谈,笔记小说,宋,1,低,低,宋代闲谈残篇，冷僻无知名度
子藏,闻见近录,笔记小说,宋,1,低,低,宋代见闻残篇，偏掌故少故事
子藏,陇蜀余闻,笔记小说,清,1,低,低,陇蜀风物残篇，偏地志无故事
子藏,陶朱新录,笔记小说,宋,2,低,低,宋代杂录新编，冷僻少故事
子藏,随手杂录,笔记小说,宋,1,低,低,宋代随手杂记残篇，冷僻无故事
子藏,随隐漫录,笔记小说,宋,2,低,低,宋末隐居杂录，偏掌故少故事
子藏,雨航杂录,笔记小说,明,3,低,低,明代杂录，冷僻偏考据
子藏,雪履斋笔记,笔记小说,元,3,低,低,元代笔记残篇，冷僻无故事性
子藏,霏雪录,笔记小说,明,4,低,低,明代杂录，冷僻偏考据
子藏,青溪暇笔,笔记小说,明,3,低,低,明代暇笔杂记，冷僻少故事
子藏,青眉,笔记小说,清,1,低,低,清代品评短篇，小众无故事性
子藏,青箱杂记,笔记小说,宋,10,低,低,吴处厚宋代杂记，偏掌故诗评
子藏,韵石斋笔谈,笔记小说,清,3,低,低,清代鉴藏笔谈，专门无故事
子藏,顾竹侯灯窗漫录,笔记小说,清,1,低,低,清代漫录残篇，冷僻无知名度
子藏,颜乐堂记,笔记小说,明,1,低,低,明代堂记残篇，冷僻无故事
子藏,食色绅言,笔记小说,明,4,低,低,明代养生格言，说教味偏专门
子藏,餐樱庑随笔,笔记小说,民国,8,低,低,民国随笔杂记，冷僻无故事性
子藏,香天谈薮,笔记小说,明,1,低,低,明代谈薮残篇，冷僻无知名度
子藏,香祖笔记,笔记小说,清,10,低,低,王士禛杂记，偏诗话考据少故事
子藏,骨董祸,笔记小说,清,1,低,低,清代骨董短篇，小众无知名度
子藏,高斋漫录,笔记小说,宋,1,低,低,宋代漫录残篇，冷僻无故事
子藏,鲊话,笔记小说,明,1,低,低,明代杂话残篇，冷僻无知名度
子藏,鸡肋,笔记小说,宋,1,低,低,宋代杂记残篇，冷僻无故事性
子藏,鸳鸯牒,笔记小说,明,1,低,低,明代戏拟册牒短篇，小众无故事
子藏,鹤山笔录,笔记小说,宋,1,低,低,宋代笔录残篇，冷僻无知名度
子藏,麈史,笔记小说,宋,4,低,低,王得臣宋代杂记，偏掌故考据
子藏,龙会兰池录,笔记小说,明,4,低,低,明代杂录，冷僻无故事性
子藏,龙兴慈记,笔记小说,明,1,低,低,记朱元璋发迹传说，篇短偏神化
子藏,龙川略志,笔记小说,宋,3,低,低,苏辙杂记，偏掌故议论少故事
子藏,侯鲭录,笔记小说,宋,4,低,低,赵令畤宋代杂记，偏掌故诗话
艺藏,山房随笔,笔记小说,元,1,低,低,元代诗话随笔残篇，偏诗评无故事
诗藏,豹隐纪谈,笔记小说,宋,1,低,低,宋代纪谈残篇，冷僻无故事性
诗藏,近代词人逸事,笔记小说,民国,1,低,低,民国词人轶事残篇，偏掌故小众
诗藏,遯斋闲览,笔记小说,宋,1,低,低,宋代闲览残篇，冷僻无故事
集藏,十二笑,笔记小说,明,6,低,低,明代冷门笑话故事集
集藏,三教偶拈,话本拟话本,明,11,低,低,冯梦龙三教故事集，偏冷
集藏,二荷花史,话本拟话本,清,9,低,低,粤语木鱼书才子佳人，偏小众
集藏,云仙笑,话本拟话本,清,5,低,低,清代冷门话本集
集藏,八洞天,话本拟话本,清,10,低,低,清代拟话本集，偏冷
集藏,双灯记,话本拟话本,清,2,低,低,清代冷门话本残篇
集藏,四巧说,话本拟话本,清,8,低,低,清代冷门拟话本集
集藏,天凑巧,话本拟话本,清,3,低,低,清代冷门拟话本集
集藏,娱目醒心编,话本拟话本,清,8,低,低,清代劝世拟话本集，偏冷
集藏,戏中戏,话本拟话本,清,3,低,低,清代冷门拟话本集
集藏,明刻话本四种,话本拟话本,明,3,低,低,话本残辑，偏文献性
集藏,毛公案,话本拟话本,明,3,低,低,公案短篇，知名度低
